,Open,Max,Min,Close,Volume,Margin,Date
108,384.45,384.45,379.0,382.67,363800.0,765.285,2015-06-05
109,379.1,393.8,372.0,389.38,2058200.0,767.14,2015-06-08
110,391.49,398.44,388.0,394.84,1358300.0,786.385,2015-06-09
111,400.0,404.7,396.5,400.45,1788500.0,800.825,2015-06-10
112,400.45,408.4,402.0,404.09,1352000.0,807.47,2015-06-11
113,405.8,405.8,399.07,400.4,369600.0,805.535,2015-06-12
114,402.0,405.0,398.5,400.93,1370400.0,803.215,2015-06-15
115,400.1,401.0,393.55,396.35,470000.0,795.5,2015-06-16
116,397.74,400.5,396.5,397.71,342800.0,796.225,2015-06-17
117,398.0,400.48,397.0,398.77,304700.0,797.125,2015-06-18
118,397.75,398.2,395.7,396.08,34900.0,793.865,2015-06-19
119,395.01,395.01,385.0,391.65,288900.0,783.3349999999999,2015-06-22
120,391.0,394.0,388.01,388.88,164400.0,780.9449999999999,2015-06-23
121,390.05,395.49,390.0,394.03,342200.0,784.785,2015-06-24
122,393.95,393.95,387.0,388.33,282100.0,781.615,2015-06-25
123,388.03,391.0,381.0,382.61,369000.0,771.3199999999999,2015-06-26
124,381.2,384.25,380.0,383.16,543600.0,764.3050000000001,2015-06-29
125,383.5,388.5,383.33,385.79,315600.0,770.56,2015-06-30
126,386.31,394.4,386.31,393.1,407500.0,780.06,2015-07-01
127,394.0,398.25,394.0,397.69,426000.0,791.97,2015-07-02
128,398.0,402.99,396.0,399.55,567100.0,798.27,2015-07-03
129,401.0,401.0,394.0,395.2,265000.0,795.6,2015-07-06
130,392.0,393.0,387.0,387.5,336900.0,779.75,2015-07-07
131,385.0,389.0,381.08,381.91,285300.0,768.495,2015-07-08
132,383.1,383.5,379.5,380.0,131700.0,763.05,2015-07-09
133,382.0,385.9,382.0,382.62,160200.0,766.26,2015-07-10
134,382.0,382.0,378.0,379.19,178100.0,760.595,2015-07-13
135,376.6,386.5,372.01,375.96,940100.0,755.535,2015-07-14
136,377.0,381.2,376.0,377.34,266100.0,755.77,2015-07-15
137,377.0,384.99,376.01,382.28,452300.0,760.14,2015-07-16
138,381.5,381.75,376.0,376.86,332700.0,758.0550000000001,2015-07-22
139,376.93,376.99,372.15,374.69,209600.0,750.38,2015-07-23
140,374.68,378.98,371.99,372.27,168800.0,748.96,2015-07-24
141,374.95,374.95,364.95,365.26,475600.0,740.0550000000001,2015-07-27
142,366.0,366.5,362.4,364.03,391600.0,729.4649999999999,2015-07-28
143,365.5,371.0,365.11,366.16,519500.0,733.885,2015-07-29
144,370.0,374.7,369.01,371.4,459400.0,742.555,2015-07-30
145,372.96,374.39,369.41,370.89,304500.0,743.825,2015-07-31
146,370.5,374.4,368.0,373.23,260300.0,743.065,2015-08-03
147,372.9,373.0,370.0,371.49,177000.0,743.6949999999999,2015-08-04
148,372.0,375.5,371.76,372.66,250900.0,745.96,2015-08-05
149,372.66,388.5,372.66,384.25,1243600.0,759.0350000000001,2015-08-06
150,385.0,385.9,381.0,382.25,221600.0,767.075,2015-08-07
151,382.0,384.6,377.0,378.13,389500.0,760.865,2015-08-10
152,379.97,385.39,379.97,382.52,458300.0,763.925,2015-08-11
153,382.0,382.0,377.0,378.08,109100.0,759.54,2015-08-12
154,377.0,381.0,369.0,370.76,603800.0,748.88,2015-08-13
155,371.0,371.0,361.2,364.93,1057600.0,734.065,2015-08-17
156,366.0,368.7,364.11,365.51,459100.0,732.16,2015-08-18
157,366.0,369.0,360.55,361.96,283100.0,728.755,2015-08-19
158,361.0,361.0,352.25,354.38,601400.0,714.315,2015-08-20
159,352.4,352.4,345.0,347.04,623000.0,698.4200000000001,2015-08-21
160,340.05,346.0,329.69,329.69,562400.0,672.715,2015-08-24
161,331.0,331.0,313.21,321.88,1246200.0,648.545,2015-08-25
162,323.0,328.0,315.0,321.39,519000.0,643.6949999999999,2015-08-26
163,325.0,330.0,321.5,326.01,915400.0,651.255,2015-08-27
164,334.0,338.5,332.5,335.75,2012400.0,670.375,2015-08-28
165,338.9,341.5,329.15,332.8,1672100.0,671.175,2015-08-31
166,337.5,339.0,319.0,321.32,1721300.0,658.41,2015-09-01
167,318.01,324.9,315.0,320.87,432100.0,639.39,2015-09-02
168,323.0,325.0,320.1,322.62,207900.0,645.36,2015-09-03
169,323.1,323.99,312.15,314.75,364700.0,636.995,2015-09-04
170,316.99,317.01,301.26,304.63,713900.0,619.9449999999999,2015-09-07
171,304.5,308.95,297.02,307.68,814700.0,609.075,2015-09-08
172,310.2,313.99,309.0,311.0,211400.0,622.095,2015-09-09
173,309.9,309.9,302.75,305.02,592100.0,613.785,2015-09-10
174,306.0,314.0,306.0,308.81,741200.0,617.405,2015-09-11
175,310.25,310.25,300.6,302.37,347100.0,611.735,2015-09-14
176,302.0,302.0,296.5,297.53,821700.0,599.015,2015-09-15
177,298.99,301.01,297.5,298.7,479100.0,598.1,2015-09-16
178,303.5,304.85,294.01,296.1,562200.0,599.23,2015-09-17
179,297.0,298.0,290.0,292.01,511900.0,588.505,2015-09-18
180,290.01,291.45,285.0,288.72,1360600.0,577.59,2015-09-21
181,289.99,298.0,289.99,291.84,471600.0,584.91,2015-09-22
182,292.0,294.05,289.7,291.69,371300.0,583.72,2015-09-23
183,291.51,294.5,287.5,288.6,259700.0,581.0550000000001,2015-09-28
184,286.01,293.99,283.75,287.0,326900.0,575.375,2015-09-29
185,289.95,293.0,286.2,288.39,330200.0,578.77,2015-09-30
186,290.8,298.0,289.5,296.64,496600.0,587.47,2015-10-01
187,297.25,300.25,296.99,299.51,339400.0,597.0,2015-10-02
188,300.48,303.0,300.1,301.93,321200.0,602.7550000000001,2015-10-05
189,304.95,317.02,304.5,316.59,872500.0,621.53,2015-10-06
190,321.0,328.21,317.7,326.9,1918000.0,646.905,2015-10-07
191,325.9,325.9,320.1,322.57,1203600.0,647.235,2015-10-08
192,329.1,336.95,328.01,332.89,1692700.0,663.475,2015-10-09
193,335.26,338.47,333.17,335.48,1066400.0,671.19,2015-10-12
194,330.0,331.8,328.01,329.2,351400.0,659.505,2015-10-13
195,328.01,334.01,327.0,330.26,793900.0,659.64,2015-10-14
196,330.99,333.4,330.0,330.18,208300.0,662.2850000000001,2015-10-15
197,331.0,332.7,327.35,330.85,286700.0,660.95,2015-10-16
198,331.0,332.51,327.5,328.39,202000.0,659.7,2015-10-19
199,326.01,327.5,320.0,322.96,452500.0,648.235,2015-10-20
200,324.0,325.5,319.0,321.71,243400.0,645.105,2015-10-21
201,322.01,323.45,318.16,318.84,151500.0,641.23,2015-10-22
202,317.01,318.0,314.0,314.14,239800.0,631.575,2015-10-26
203,313.25,317.89,313.25,316.02,520000.0,630.2049999999999,2015-10-27
204,316.5,331.82,315.0,331.82,1569600.0,647.5699999999999,2015-10-28
205,339.0,347.95,339.0,345.14,1704700.0,685.545,2015-10-29
206,342.1,343.0,336.05,337.47,1122400.0,679.3100000000001,2015-10-30
207,339.25,346.7,339.25,341.11,1545000.0,683.155,2015-11-02
208,342.29,347.0,340.0,346.28,785800.0,687.785,2015-11-03
209,354.9,358.0,352.85,356.13,1843500.0,710.94,2015-11-04
210,354.0,355.48,351.0,354.17,761500.0,707.325,2015-11-05
211,353.0,353.79,352.5,353.09,292100.0,706.1899999999999,2015-11-06
212,352.75,352.75,348.4,348.95,260600.0,701.425,2015-11-09
213,349.0,349.05,339.0,339.57,357900.0,688.31,2015-11-10
214,338.02,340.0,335.2,336.96,315000.0,675.09,2015-11-11
215,337.95,342.5,337.5,341.78,383500.0,679.865,2015-11-12
216,342.0,342.0,336.8,338.36,293800.0,679.58,2015-11-13
217,335.25,337.75,334.0,336.16,123700.0,671.58,2015-11-16
218,340.0,341.9,338.25,340.01,201200.0,680.0799999999999,2015-11-17
219,340.0,343.85,337.99,339.18,319200.0,680.51,2015-11-18
220,340.0,341.0,337.01,337.51,117600.0,677.76,2015-11-19
221,338.0,338.94,335.2,336.04,184700.0,674.09,2015-11-20
222,336.5,336.75,332.04,332.37,118400.0,668.83,2015-11-23
223,333.5,336.5,332.39,333.32,242700.0,667.855,2015-11-24
224,335.0,335.9,328.0,329.15,340700.0,664.025,2015-11-25
225,330.7,334.0,328.05,329.28,236400.0,661.015,2015-11-26
226,330.98,331.0,323.0,324.42,204500.0,654.7,2015-11-27
227,324.42,324.42,309.07,310.53,429900.0,634.22,2015-11-30
228,310.51,313.98,304.5,306.25,570000.0,617.62,2015-12-01
229,307.98,316.9,301.5,314.98,661200.0,620.6800000000001,2015-12-02
230,312.85,316.0,310.0,314.41,243800.0,626.63,2015-12-03
231,316.75,323.99,315.0,319.3,449600.0,637.52,2015-12-04
232,320.38,320.38,314.01,315.77,152300.0,635.27,2015-12-07
233,312.01,319.0,308.51,313.96,258600.0,626.74,2015-12-08
234,315.7,318.0,315.7,316.74,120100.0,633.07,2015-12-09
235,318.0,329.65,318.0,327.93,760800.0,646.79,2015-12-10
236,326.9,330.89,322.5,329.18,577300.0,654.7349999999999,2015-12-11
237,325.07,330.0,323.01,328.47,325500.0,653.275,2015-12-14
238,334.0,337.9,327.0,330.74,979000.0,664.8199999999999,2015-12-15
239,334.9,337.7,331.0,332.01,1004600.0,667.805,2015-12-16
240,330.01,345.0,330.01,342.16,1591300.0,673.59,2015-12-17
241,342.0,344.5,338.15,339.78,878100.0,682.2149999999999,2015-12-18
242,338.03,340.0,334.6,336.6,325100.0,674.615,2015-12-21
243,337.99,340.6,335.0,339.21,578800.0,676.4000000000001,2015-12-22
244,338.52,340.05,333.0,333.75,464800.0,672.66,2015-12-23
245,335.99,338.0,331.01,332.19,1164000.0,668.595,2015-12-28
246,332.5,334.99,331.1,332.66,451800.0,665.625,2015-12-29
247,333.0,333.95,329.0,329.9,184800.0,662.925,2015-12-30
248,328.5,329.49,324.01,325.77,224300.0,653.885,2015-12-31
249,327.0,334.01,325.0,331.62,317100.0,658.815,2016-01-01
250,332.0,336.0,332.0,332.33,295300.0,666.165,2016-01-04
251,329.95,330.0,318.0,325.54,1020000.0,651.745,2016-01-05
252,327.49,331.25,322.17,327.76,731100.0,654.335,2016-01-06
253,325.0,326.9,322.06,323.51,649100.0,648.7349999999999,2016-01-07
254,325.3,325.5,320.1,321.27,206900.0,646.085,2016-01-08
255,325.3,325.5,320.1,321.27,206900.0,646.085,2016-01-09
256,325.3,325.5,320.1,321.27,206900.0,646.085,2016-01-10
257,322.0,322.01,318.5,320.23,192000.0,641.37,2016-01-11
258,318.0,320.89,314.21,318.91,268300.0,636.0050000000001,2016-01-12
259,319.1,323.88,319.1,321.58,344300.0,641.83,2016-01-13
260,322.88,322.88,312.0,314.04,433100.0,635.9000000000001,2016-01-14
261,317.0,319.0,302.0,306.67,394600.0,622.335,2016-01-15
262,300.1,314.9,295.0,309.19,1020900.0,609.595,2016-01-18
263,310.0,318.0,307.5,314.27,887600.0,624.885,2016-01-19
264,309.0,312.95,306.1,309.77,448500.0,618.91,2016-01-20
265,311.0,314.5,309.5,310.41,336200.0,622.705,2016-01-21
266,316.0,324.95,314.0,321.39,1087400.0,638.17,2016-01-22
267,325.99,329.0,318.02,320.83,892500.0,646.92,2016-01-25
268,314.96,323.0,311.0,319.35,268200.0,634.155,2016-01-26
269,324.5,324.5,317.61,318.86,295100.0,642.735,2016-01-27
270,323.88,326.89,320.06,326.08,447800.0,648.4549999999999,2016-01-28
271,327.99,329.0,321.0,322.1,652500.0,650.0450000000001,2016-01-29
272,325.0,334.9,324.0,331.35,872300.0,657.625,2016-02-01
273,330.01,335.25,328.0,333.03,529800.0,663.145,2016-02-02
274,330.0,339.7,330.0,335.22,763000.0,667.46,2016-02-03
275,341.5,345.0,340.0,341.3,866900.0,683.9,2016-02-04
276,339.2,346.0,339.0,339.56,711000.0,681.88,2016-02-08
277,341.0,341.0,332.0,332.97,707800.0,673.485,2016-02-09
278,329.99,342.0,328.4,338.47,1381600.0,669.4300000000001,2016-02-10
279,338.45,345.0,336.01,337.25,955000.0,678.355,2016-02-11
280,339.45,341.45,331.5,332.42,769200.0,672.41,2016-02-12
281,337.5,344.15,337.5,340.85,873400.0,680.0,2016-02-15
282,346.0,348.9,332.0,335.42,1786300.0,681.1600000000001,2016-02-16
283,335.9,339.0,329.2,335.45,376600.0,669.775,2016-02-17
284,341.9,342.5,334.2,335.63,684100.0,677.115,2016-02-18
285,334.01,334.01,326.0,327.14,462200.0,660.5799999999999,2016-02-19
286,328.5,328.5,312.01,315.51,833300.0,642.26,2016-02-22
287,317.9,323.0,315.0,321.35,842300.0,638.625,2016-02-23
288,318.01,325.45,317.5,320.5,519900.0,640.73,2016-02-24
289,321.0,323.45,318.0,319.86,268400.0,641.155,2016-02-25
290,321.0,328.5,321.0,325.24,415400.0,647.87,2016-02-26
291,325.0,326.37,320.0,321.65,423400.0,646.51,2016-02-29
292,322.15,327.3,320.79,325.93,659100.0,648.0849999999999,2016-03-01
293,328.5,334.0,328.0,331.7,763400.0,661.1,2016-03-02
294,332.5,339.71,332.5,336.05,808700.0,670.38,2016-03-03
295,338.0,348.98,336.5,344.62,1180400.0,684.05,2016-03-04
296,351.0,354.5,349.98,353.2,1045600.0,704.34,2016-03-07
297,355.0,358.5,348.01,349.64,832500.0,705.575,2016-03-08
298,348.5,348.5,345.5,346.15,140200.0,694.325,2016-03-09
299,350.0,354.83,348.12,348.64,755000.0,700.795,2016-03-10
300,349.0,351.0,348.75,350.0,154700.0,699.375,2016-03-11
301,345.1,349.9,343.01,343.71,165400.0,690.8599999999999,2016-03-14
302,343.0,343.89,340.5,342.96,187100.0,685.175,2016-03-15
303,341.0,348.0,341.0,346.81,273200.0,688.405,2016-03-16
304,353.0,355.1,349.0,350.86,835200.0,703.98,2016-03-17
305,352.7,354.0,349.5,352.52,252200.0,704.36,2016-03-18
306,350.0,353.0,349.99,351.12,179500.0,702.0550000000001,2016-03-21
307,352.0,355.0,351.01,353.2,408600.0,705.605,2016-03-22
308,350.05,351.2,347.0,347.64,355500.0,697.945,2016-03-24
309,349.45,349.99,345.05,348.9,141800.0,696.6949999999999,2016-03-25
310,348.0,351.4,348.0,349.02,114800.0,698.21,2016-03-28
311,349.98,349.99,345.5,347.52,149500.0,696.495,2016-03-29
312,348.0,349.0,347.25,348.11,387600.0,696.1800000000001,2016-03-30
313,348.5,353.6,348.0,351.24,468100.0,700.6700000000001,2016-03-31
314,351.99,355.0,350.0,354.39,395500.0,705.69,2016-04-01
315,354.24,371.8,352.0,370.44,1552600.0,724.24,2016-04-04
316,370.0,373.5,363.11,364.75,1147500.0,735.6800000000001,2016-04-05
317,366.6,368.75,364.5,365.71,476500.0,732.78,2016-04-06
318,369.5,371.99,362.5,363.76,541500.0,733.875,2016-04-07
319,363.5,368.0,362.89,364.74,370700.0,729.565,2016-04-08
320,366.99,370.0,356.75,357.4,783800.0,725.5699999999999,2016-04-11
321,359.0,363.85,356.5,362.23,343300.0,720.79,2016-04-12
322,365.0,369.0,362.0,366.0,849600.0,731.0,2016-04-13
323,365.0,367.0,363.61,365.34,182200.0,730.4749999999999,2016-04-14
324,365.97,369.9,362.26,363.08,637000.0,730.605,2016-04-15
325,360.25,367.5,358.0,363.27,701100.0,724.51,2016-04-18
326,364.51,366.85,361.01,363.28,270700.0,727.825,2016-04-19
327,363.5,363.5,355.11,355.89,723800.0,719.0,2016-04-20
328,360.5,366.87,355.01,358.13,1292100.0,720.2549999999999,2016-04-21
329,359.99,362.75,357.1,360.85,440800.0,720.345,2016-04-22
330,361.06,365.48,360.5,362.51,566700.0,724.775,2016-04-25
331,362.5,365.5,359.5,360.42,835300.0,723.96,2016-04-26
332,361.96,364.0,360.04,362.75,677200.0,724.375,2016-04-27
333,364.69,365.5,359.01,360.04,540600.0,724.62,2016-04-28
334,361.0,362.0,351.0,353.59,2369700.0,713.795,2016-04-29
335,352.01,353.0,350.0,351.63,381800.0,703.3199999999999,2016-05-02
336,350.3,359.0,350.3,355.44,846100.0,707.52,2016-05-03
337,354.51,364.65,353.0,361.96,1836500.0,717.06,2016-05-04
338,364.0,370.0,363.95,368.67,2305000.0,733.3100000000001,2016-05-05
339,369.49,372.0,363.01,364.68,942200.0,734.59,2016-05-06
340,372.0,374.48,364.68,371.47,917500.0,741.315,2016-05-09
341,369.0,370.98,367.5,369.99,309000.0,738.735,2016-05-10
342,372.5,377.65,370.55,374.49,1574900.0,747.595,2016-05-11
343,377.0,381.88,377.0,378.84,1292900.0,757.3599999999999,2016-05-12
344,378.5,379.5,374.5,376.96,302400.0,754.73,2016-05-13
345,379.0,380.0,376.0,378.89,407400.0,756.9449999999999,2016-05-16
346,381.0,385.0,379.0,379.62,733300.0,762.31,2016-05-17
347,381.0,381.65,378.01,380.52,314800.0,760.5899999999999,2016-05-18
348,380.0,380.0,376.75,379.01,497400.0,757.88,2016-05-19
349,383.0,384.0,379.5,381.56,858600.0,764.03,2016-05-20
350,381.99,383.88,379.2,381.92,234300.0,763.4950000000001,2016-05-23
351,382.48,382.48,379.15,379.87,193300.0,761.99,2016-05-24
352,383.4,383.4,378.5,378.95,581400.0,762.125,2016-05-25
353,381.5,382.0,379.5,380.23,208400.0,761.615,2016-05-26
354,379.04,384.0,378.8,381.68,287900.0,761.76,2016-05-27
355,380.5,381.0,377.0,379.35,318900.0,758.925,2016-05-30
356,380.0,382.0,373.0,374.95,469000.0,754.975,2016-05-31
357,373.11,379.5,373.0,377.6,203500.0,751.605,2016-06-01
358,379.99,380.0,377.5,379.78,277800.0,758.635,2016-06-02
359,379.95,385.75,379.0,382.7,1001200.0,763.7,2016-06-03
360,383.51,385.0,381.11,381.88,215700.0,765.75,2016-06-06
361,383.0,383.98,378.5,379.22,223000.0,762.35,2016-06-07
362,383.98,384.85,380.0,380.89,919300.0,764.8599999999999,2016-06-08
363,382.95,383.85,380.05,381.14,45900.0,763.9949999999999,2016-06-09
364,380.8,380.8,372.5,373.53,500000.0,753.8149999999999,2016-06-10
365,371.0,376.0,368.0,373.58,394400.0,744.29,2016-06-13
366,375.5,381.0,375.5,380.08,613400.0,756.04,2016-06-14
367,399.08,399.08,387.99,399.02,2971000.0,792.5849999999999,2016-06-15
368,400.99,401.9,394.0,394.67,1007400.0,795.78,2016-06-16
369,395.99,396.99,390.0,394.02,688200.0,788.5,2016-06-17
370,397.5,399.0,391.5,393.14,431400.0,790.5699999999999,2016-06-20
371,393.99,394.0,391.5,392.22,180900.0,785.855,2016-06-21
372,392.49,393.94,389.5,390.07,216900.0,783.0,2016-06-22
373,389.0,389.87,385.0,386.95,307100.0,775.4100000000001,2016-06-23
374,382.4,382.4,367.61,371.26,1558500.0,751.835,2016-06-24
375,371.26,372.95,367.6,369.63,307800.0,740.72,2016-06-27
376,368.0,369.5,366.0,366.85,195100.0,735.175,2016-06-28
377,369.8,375.0,369.8,372.82,376900.0,743.71,2016-06-29
378,375.51,380.9,373.06,375.46,1422100.0,752.4649999999999,2016-06-30
379,373.01,381.5,373.01,380.91,266000.0,754.215,2016-07-04
380,375.11,385.0,375.11,384.0,397800.0,759.61,2016-07-11
381,384.95,397.09,384.85,394.88,1641500.0,780.8849999999999,2016-07-12
382,397.93,400.8,393.01,395.14,967900.0,793.4399999999999,2016-07-13
383,397.0,399.5,393.0,396.69,309700.0,793.095,2016-07-14
384,397.99,405.5,396.0,396.91,880600.0,798.2,2016-07-15
385,397.0,397.25,394.5,396.04,161900.0,792.395,2016-07-18
386,396.49,415.84,396.0,415.84,3513200.0,812.0849999999999,2016-07-19
387,418.9,422.45,405.02,406.88,3982400.0,826.625,2016-07-20
388,406.1,414.99,406.1,410.37,1426400.0,818.7800000000001,2016-07-21
389,410.01,414.99,410.01,411.6,678600.0,823.305,2016-07-22
390,411.5,414.0,408.0,410.15,777200.0,821.825,2016-07-25
391,409.25,421.5,408.0,416.43,2007700.0,827.59,2016-07-26
392,417.95,425.7,417.95,420.76,1775700.0,841.1800000000001,2016-07-27
393,420.0,422.5,414.1,416.67,575000.0,836.635,2016-07-28
394,414.0,419.4,412.3,417.08,579000.0,831.3899999999999,2016-07-29
395,417.9,423.1,417.9,420.88,569100.0,839.8899999999999,2016-08-01
396,418.0,420.0,414.0,414.6,692500.0,833.3,2016-08-02
397,413.0,415.0,412.1,413.24,223900.0,826.6700000000001,2016-08-03
398,419.0,420.0,410.5,412.06,1456900.0,830.78,2016-08-04
399,413.0,413.1,409.0,411.8,737900.0,823.45,2016-08-05
400,412.5,415.7,410.0,411.07,418900.0,824.635,2016-08-08
401,413.0,418.1,411.0,417.18,1340900.0,829.6400000000001,2016-08-09
402,418.0,418.9,412.5,413.63,576200.0,831.5150000000001,2016-08-10
403,414.0,414.0,410.51,411.2,315300.0,824.855,2016-08-11
404,413.08,415.0,410.52,411.36,244500.0,824.98,2016-08-12
405,414.9,415.0,408.0,411.24,1348000.0,824.5699999999999,2016-08-15
406,413.0,415.5,412.0,412.33,340800.0,826.415,2016-08-16
407,412.4,415.0,409.0,409.23,291500.0,822.815,2016-08-17
408,410.0,410.0,405.0,405.7,411600.0,815.35,2016-08-18
409,406.99,408.7,402.5,405.35,355100.0,811.7700000000001,2016-08-19
410,405.0,405.0,402.51,404.73,181500.0,808.62,2016-08-22
411,401.0,408.0,401.0,404.96,272500.0,807.48,2016-08-23
412,404.0,406.74,403.75,405.25,95600.0,809.87,2016-08-24
413,407.9,408.0,405.25,405.91,243000.0,813.53,2016-08-25
414,407.0,407.0,400.99,401.96,214000.0,808.475,2016-08-26
415,402.25,409.88,402.25,407.18,617000.0,810.78,2016-08-29
416,407.89,407.89,405.0,406.71,282500.0,813.7449999999999,2016-08-30
417,407.0,407.5,402.0,403.26,282800.0,809.88,2016-08-31
418,402.0,404.9,399.0,399.9,156900.0,802.9000000000001,2016-09-01
419,399.2,400.0,393.2,394.08,232300.0,793.24,2016-09-02
420,393.01,398.0,389.0,395.38,349700.0,787.6949999999999,2016-09-05
421,395.0,396.0,390.02,392.53,187000.0,786.775,2016-09-06
422,392.0,397.0,392.0,396.81,274800.0,788.905,2016-09-07
423,396.81,402.01,395.5,396.72,317900.0,795.52,2016-09-08
424,399.47,400.0,397.0,399.45,92800.0,797.96,2016-09-09
425,393.01,400.5,391.51,399.5,186200.0,792.26,2016-09-15
426,400.99,406.0,400.0,403.61,500700.0,805.3,2016-09-16
427,403.2,414.25,403.0,409.2,1130300.0,814.825,2016-09-19
428,409.99,412.0,404.25,409.62,651100.0,817.9300000000001,2016-09-20
429,411.5,414.9,405.0,406.59,1778600.0,818.9949999999999,2016-09-21
430,409.99,416.5,408.5,413.63,1775100.0,824.31,2016-09-22
431,413.9,416.5,407.1,408.45,893000.0,822.9749999999999,2016-09-23
432,409.1,413.5,409.0,410.75,436800.0,821.175,2016-09-26
433,413.2,416.5,411.0,413.46,788400.0,827.0799999999999,2016-09-27
434,413.5,415.5,411.0,412.78,516700.0,826.39,2016-09-28
435,420.0,424.0,412.0,413.34,2654100.0,834.67,2016-09-29
436,415.0,415.9,411.66,414.14,919600.0,828.3499999999999,2016-09-30
437,416.99,422.9,415.0,419.3,1567300.0,837.095,2016-10-03
438,422.0,424.9,419.25,421.06,1603500.0,843.605,2016-10-04
439,424.0,425.0,419.5,420.23,720900.0,844.365,2016-10-05
440,421.0,421.0,415.6,416.41,945400.0,837.0050000000001,2016-10-06
441,415.01,427.5,415.01,424.97,3079700.0,841.245,2016-10-07
442,420.0,424.0,418.29,421.89,1287900.0,842.09,2016-10-10
443,423.5,424.0,417.0,417.55,977100.0,841.025,2016-10-13
444,418.4,420.0,414.1,419.23,614400.0,835.865,2016-10-14
445,420.0,425.5,416.5,422.1,1812300.0,842.05,2016-10-17
446,423.0,423.8,412.77,416.64,1155300.0,838.1049999999999,2016-10-18
447,417.0,418.5,409.25,413.98,1253000.0,829.365,2016-10-19
448,416.0,422.5,416.0,416.84,1569900.0,835.67,2016-10-20
449,416.01,417.99,414.75,415.66,202000.0,832.205,2016-10-21
450,416.0,419.4,412.5,413.58,986500.0,830.74,2016-10-24
451,412.03,414.0,409.0,412.59,464900.0,823.81,2016-10-25
452,413.0,415.25,409.5,410.49,388600.0,824.12,2016-10-26
453,410.5,413.45,406.75,407.67,844200.0,819.1850000000001,2016-10-27
454,406.01,409.3,403.01,406.09,410700.0,812.2049999999999,2016-10-28
455,407.5,409.0,403.0,404.9,379300.0,812.2,2016-10-31
456,405.39,420.0,404.0,417.1,1316300.0,823.245,2016-11-01
457,417.4,418.2,411.51,412.16,952000.0,829.635,2016-11-02
458,412.0,414.75,408.0,408.94,766200.0,821.845,2016-11-03
459,409.97,410.8,404.5,406.37,328200.0,815.82,2016-11-04
460,406.37,413.0,406.01,409.04,729400.0,817.21,2016-11-07
461,410.5,412.5,404.52,406.55,569000.0,817.035,2016-11-08
462,404.01,404.5,399.0,401.79,1180200.0,804.65,2016-11-09
463,403.69,407.44,402.7,404.68,1309000.0,809.255,2016-11-10
464,405.89,406.5,402.02,402.97,447800.0,808.69,2016-11-11
465,403.0,404.0,396.02,397.03,631700.0,800.025,2016-11-14
466,398.3,400.49,385.75,390.22,1388000.0,787.38,2016-11-15
467,395.0,395.0,388.5,390.85,466100.0,784.675,2016-11-16
468,393.0,393.0,389.0,389.25,762200.0,782.125,2016-11-17
469,387.5,390.74,387.5,388.89,295600.0,777.3149999999999,2016-11-18
470,391.0,394.0,388.0,393.26,742700.0,783.13,2016-11-21
471,396.0,397.99,394.05,395.14,1011900.0,791.59,2016-11-22
472,396.0,396.0,392.5,393.62,486800.0,789.06,2016-11-23
473,393.2,397.0,392.0,393.69,465500.0,787.9449999999999,2016-11-24
474,393.01,394.99,392.0,392.43,404800.0,786.215,2016-11-25
475,392.0,394.99,391.1,393.77,176000.0,785.93,2016-11-28
476,393.75,398.9,393.01,394.13,479600.0,789.895,2016-11-29
477,395.5,399.74,392.0,398.74,1220600.0,792.99,2016-11-30
478,406.0,409.9,398.51,400.32,2597700.0,807.365,2016-12-01
479,405.0,405.0,398.1,398.99,506300.0,803.5450000000001,2016-12-02
480,401.5,403.0,397.5,400.86,1011300.0,801.4300000000001,2016-12-05
481,401.98,403.99,400.5,401.93,648100.0,804.2,2016-12-06
482,401.03,408.1,400.0,405.36,1394400.0,807.2449999999999,2016-12-07
483,407.0,407.65,404.05,404.65,527100.0,811.675,2016-12-08
484,405.9,409.0,405.0,407.01,1083800.0,813.4549999999999,2016-12-09
485,411.99,415.0,409.5,412.22,1446300.0,824.355,2016-12-13
486,411.74,411.74,408.25,410.42,396400.0,821.075,2016-12-14
487,409.86,410.89,407.0,408.71,379500.0,818.23,2016-12-15
488,408.5,413.88,406.02,411.07,1270400.0,819.7349999999999,2016-12-16
489,412.48,417.1,411.5,412.53,1353500.0,826.8050000000001,2016-12-19
490,413.79,415.4,410.41,411.62,662900.0,825.6100000000001,2016-12-20
491,413.5,422.49,412.12,420.5,3736200.0,834.305,2016-12-21
492,421.99,428.5,417.16,418.95,2750600.0,843.3000000000001,2016-12-22
493,419.9,422.89,417.0,418.98,545400.0,839.385,2016-12-23
494,420.99,423.0,418.06,420.08,426100.0,841.0649999999999,2016-12-26
495,420.9,429.14,418.5,425.59,1378300.0,847.065,2016-12-27
496,428.7,434.4,427.9,429.71,1394200.0,860.355,2016-12-28
497,429.7,433.85,426.5,427.89,823000.0,858.97,2016-12-29
498,427.0,436.44,427.0,434.21,1807400.0,862.325,2016-12-30
499,433.99,449.45,432.0,444.52,1988900.0,879.98,2017-01-02
500,444.99,466.74,443.01,461.59,3534800.0,908.165,2017-01-03
501,460.0,471.0,458.0,460.69,1815900.0,924.845,2017-01-04
502,461.0,463.98,453.5,456.4,815800.0,917.44,2017-01-05
503,457.0,463.5,455.06,460.65,667800.0,918.105,2017-01-06
504,462.0,464.6,458.05,458.48,332100.0,921.565,2017-01-09
